npi,deactivation_date,source
1801745682,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831957067,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073461240,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649871880,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548899792,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073161139,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871246835,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790393494,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669144002,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275857344,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346835972,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396338398,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528699113,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518576867,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730710906,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245595628,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700494408,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053989673,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023647278,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356960405,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336761436,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891300596,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720689961,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144836750,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568078277,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932712155,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578171609,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083236947,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316569387,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346862372,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801418918,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659993756,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689294704,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316567431,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295354801,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104457431,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821629155,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124658059,05/27/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871375527,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649606583,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548191828,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073404620,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053242610,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902737240,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649985995,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386473312,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104699461,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679139083,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760328322,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932039096,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871130096,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760760466,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134862006,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992015986,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982324851,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831888908,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326913427,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518745678,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427298355,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982774402,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144787979,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427594969,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154866325,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083287643,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386605988,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114201167,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710916937,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770512998,05/26/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104753060,05/25/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417833682,05/25/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467159624,05/25/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578351698,05/24/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386519353,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205609310,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780466656,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497794820,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629913033,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720760622,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013415140,05/23/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295408391,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396561403,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1134098601,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861546624,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104970904,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184778995,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326874173,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346775111,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568426500,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1033379029,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073163531,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437400488,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043008295,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003114810,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184814477,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780551598,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548104797,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851870794,05/22/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003766031,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023747078,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306792437,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588348122,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598605834,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962529792,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396880084,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881539575,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760549562,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972476307,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649537150,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952268427,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013847987,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003764507,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205690153,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992335061,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609485648,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720659345,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740808872,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811565435,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497349260,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871310870,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699470716,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003593633,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952173981,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912610387,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689445702,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457005563,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083330781,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538045943,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114206208,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982878765,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144862327,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164286357,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992972731,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083572176,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366088619,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063497279,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043963531,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790335909,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730152810,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699882316,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649613936,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487124533,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851857924,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497571657,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316913023,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336386564,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811853328,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184590879,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487540886,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295620649,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437041639,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750186896,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942014857,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386452969,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902620784,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891511762,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699583823,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639914807,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245053073,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568215721,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255184131,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649052150,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750154969,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437926300,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477248136,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720763063,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407631815,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477259562,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053026500,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356055248,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689301343,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164142311,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700515624,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447995923,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477219640,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427704196,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104574128,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811668445,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801563747,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255000360,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083282560,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447834262,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073111399,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689252579,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265012868,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053921726,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215547385,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093342594,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093323156,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508401811,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215578224,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851931661,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871154195,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104479625,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336602697,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437619632,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275191892,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689130486,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356815328,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366910895,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790254027,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437620994,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053886762,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003390691,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558844852,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760962120,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982190021,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487159661,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578057246,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427546647,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174025316,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932600442,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710494075,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891203832,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689173007,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487171666,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1619489507,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720512494,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538600267,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528507548,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245780071,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194260653,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275994725,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326491317,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578921300,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245695188,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790159267,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922475649,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114393055,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457737108,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609250281,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396138665,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396134847,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487043220,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215325733,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922404003,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376948166,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992106413,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043612773,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659788925,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154732980,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184047631,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629491741,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689099392,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356762256,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437580727,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972933208,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497184501,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093144354,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396174298,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023444361,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093149312,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538593728,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376983148,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164867107,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528408432,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922340942,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053654350,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245571256,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164776274,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205176195,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255679957,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831446061,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669720637,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801157979,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396000667,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306119532,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548526734,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295094506,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013282821,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174897318,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528335023,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790058907,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013291368,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154699858,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720362064,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538438684,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093099368,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427328848,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831487842,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871880179,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346533023,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164705075,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306143276,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740589282,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316238470,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700186723,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700196243,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1780988873,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265741433,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912217019,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770891392,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023318417,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326356981,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114231370,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316255599,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386965747,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588982565,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407160161,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053624858,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487966420,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1144552332,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003137530,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174849178,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588994479,05/21/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
